IDs,Networks,Ratings
8785,TV Osaka,
8786,jTBC,
8787,ТВ-3,
8788,jTBC,
8789,jTBC,
8790,History,
8791,Null,
8792,Null,
8793,E!,6.8
8797,TNT,7.6
8798,Syfy,7.0
8800,TNT,7.3
8801,Channel 4,
8802,RTL Klub,
8803,HBO,
8804,BBC One,
8805,ITV,
8806,ITV,
8807,TBS,
8808,ITV,
8809,ITV,
8810,ITV,
8811,TV Tokyo,
8812,ITV,
8813,ITV,
8814,ITV,
8815,Null,
8817,Null,7.6
8818,ITV,
8819,Channel 4,
8820,TBS,
8821,DIY Network,
8822,CTV,
8823,TV Asahi,
8824,NBC,
8825,Channel 4,
8826,Logo TV,
8827,TV Tokyo,
8828,E!,
8829,TV One,
8830,CBS Reality,
8831,TBN,
8832,TBN,
8833,ABC,
8834,CBS,
8835,NBC,
8836,FOX,
8837,CBS Sports Network,
8838,ESPNU,
8839,NBCSN,
8840,Outdoor Channel,
8841,Outdoor Channel,
8842,Canal+,
8843,ITV,
8844,FOX,
8845,Global,
8846,CBS,
8847,CBS,
8848,CBS,
8849,CBS,
8850,Showtime,
8851,CBS,
8852,CTV,
8853,Syndication,
8854,CTV,
8855,CTV,
8856,FOX,
8857,ITV,
8858,ABC,
8859,ABC,
8860,RTÉ ONE,
8862,BBC One,
8863,CBS,
8864,NBC,
8865,Null,7.9
8868,NBC,
8870,TBS,7.0
8873,NBC,7.3
8876,BBC Two,
8877,CBeebies,
8878,BBC One,
8879,National Geographic Channel,
8880,BBC One,
8881,BBC One,
8882,BBC One,
8883,BBC One,
8884,SABC,
8885,Las Estrellas,
8886,ITV,
8887,YTV,
8888,CBBC,
8889,NBCSN,
8890,Outdoor Channel,
8891,Outdoor Channel,
8896,Hallmark Channel,
8897,FreeForm,6.0
8898,Null,7.7
8899,NBCSN,
8900,ESPN,
8901,VIER,
8902,Hallmark Channel,
8903,BBC One,
8904,NPO 3,
8905,Null,
8906,BBC Two,
8907,Первый канал,
8908,Первый канал,
8909,S4C,
8910,PBS,
8911,Cartoon Network,
8912,Домашний,
8913,Disney Channel,
8914,Disney Channel,
8915,FOX,
8916,ABC,
8917,Chiba TV,
8918,Animax,
8919,Channel 4,
8920,More4,
8921,Россия 1,
8922,Channel 4,
8923,Golf Channel,
8924,NBCSN,
8925,Golf Channel,
8926,National Geographic Channel,
8928,ESPNU,
8929,CBS Sports Network,
8930,NBCSN,
8931,NBCSN,
8932,NBCSN,
8933,The CW,
8934,The CW,
8935,NFL Network,
8936,NFL Network,
8937,NFL Network,
8938,NFL Network,
8939,NFL Network,
8940,AXS TV,
8941,REVOLT,
8942,5STAR,
8944,ITV2,
8945,Channel 5,
8946,ITV4,
8947,ITV4,
8948,ITV Be,
8950,ITV4,
8951,РЕН ТВ,
8954,MTV,
8955,Showtime,
8956,Discovery Channel,
8957,NPO 3,
8958,ABC,
8960,TV3,
8961,CBeebies,
8962,Syndication,
8963,VH1,7.7
8964,BBC One,
8965,BBC One,
8969,Starz,6.9
8972,TV Tokyo,
8973,BBC Two,
8974,FOX,
8975,Null,
8976,Null,
8977,BBC One,
8978,FOX,
8979,FOX,
8980,TLC,5.8
8981,Food Network,
8982,Discovery Channel,
8983,ESPN,
8984,Travel Channel,
8985,truTV,
8986,SuperTV2,
8987,TVNorge,
8988,BBC Two,
8990,BBC Two,5.4
8996,Investigation Discovery,
8997,Adult Swim,3.7
8999,HBO,5.0
9000,Discovery Channel,
9001,Audience Network,
9002,FOX,
9003,HGTV,
9004,National Geographic Channel,
9005,Yes,
9006,National Geographic WILD,
9007,Oprah Winfrey Network,
9008,ITV,
9009,TNT,
9010,National Geographic Channel,
9011,TNT,
9012,MTV,
9013,DIY Network,
9014,AXS TV,
9015,Nickelodeon,
9016,Animal Planet,
9017,Lifetime,
9018,France 2,
9019,REELZ,
9020,BOUNCE TV,
9021,CTV,
9022,NBC,
9023,SVT1,
9024,The CW,
9025,History,
9026,Oxygen,
9027,Bravo,
9028,History,
9029,Lifetime,
9030,Sundance TV,
9031,VTM,
9032,Teletoon,
9033,ITV,
9034,MTV,
9035,Null,
9036,1+1,
9037,MTV,
9038,ABC,
9040,CBBC,
9041,Sky 1,
9042,TLC,
9043,TLC,
9044,Lifetime,
9045,Showtime,
9046,Net5,
9047,AHC,
9048,Sundance TV,
9049,Discovery Channel,
9050,WOWOW,7.5
9051,BBC Two,
9052,AXS TV,
9053,Canvas,
9054,Canvas,
9055,Canvas,
9056,Bloomberg TV,
9057,CNBC,
9058,Oxygen,
9059,MSNBC,
9060,CNBC World,
9061,CNBC,
9062,BBC Two Northern Ireland,
9063,BBC One,7.3
9064,CNBC,
9065,MSNBC,4.7
9066,FOX News Channel,3.4
9067,VH1 Classic,
9068,FOX News Channel,
9069,FOX News Channel,
9070,CNN,3.8
9072,CNN,
9073,CNN,
9074,Syndication,
9075,BBC Two,
9076,CNBC,
9077,FOX,3.5
9078,Cooking Channel,
9079,AXS TV,
9080,USA Network,
9081,Channel 4,
9082,MotorTrend,
9083,Cooking Channel,
9084,Cooking Channel,
9085,PBS,
9086,TLC,
9087,HGTV,
9088,Lifetime,
9089,Network 10,
9090,TNT,
9091,Style TV,
9092,Telemundo,
9093,AMC,
9094,Speed TV,
9095,SVT1,
9096,Россия 1,
9097,BBC Four,
9098,NPO 1,
9100,Sky 1,
9101,FOX,
9102,Sky 1,
9103,ТНТ,
9104,MBS,
9105,CBS,
9106,FOX,
9107,A&E,
9108,ABC,
9109,ESPN,
9110,Syfy,
9111,CBS,
9112,FreeForm,
9113,E4,
9114,ITV4,
9115,Channel 4,
9116,Lifetime,
9117,BBC One,
9118,Ovation,
9119,FOX News Channel,
9120,Bloomberg TV,
9121,TV Land,
9122,Seven Network,
9123,BBC Four,
9124,BBC Four,
9125,ITV,
9126,ITV,
9127,BBC Three,
9128,TV3,
9129,BBC Two,
9130,BBC One,
9131,TV2,
9132,BBC Four,
9133,BBC Four,
9134,BBC Four,
9135,BBC Four,
9136,Three,
9137,Первый канал,
9138,ITV,
9139,Bindass,
9140,Syfy,
9141,RTP2,
9142,Nicktoons,
9143,Style TV,
9144,Sky Atlantic,
9145,Disney XD,
9146,BBC One,
9147,ABC,
9148,Bravo,
9149,BBC One,
9150,BBC Two,
9151,Lifetime,
9152,ITV,
9153,FreeForm,7.8
9154,WOWOW,
9155,YTV,
9157,BBC One,
9158,ITV,
9159,ABC,
9160,ABC,
9161,NRK1,
9162,Null,
9163,H2,
9165,FOX News Channel,3.5
9166,Bloomberg TV,
9167,CNN,
9168,FOX News Channel,
9169,FOX News Channel,
9170,Sportsman Channel,
9171,Channel 4,
9172,Syndication,
9173,Channel 4,
9174,Dave,
9175,REELZ,
9176,BBC One,
9177,BBC Four,
9178,Syndication,
9179,Challenge,
9180,Syndication,
9181,My5,
9182,Challenge,
9183,W,
9184,W,
9185,Dave,
9186,Dave,
9187,Dave,
9188,PBS,
9189,Pick,
9190,MBS,
9191,Gold,
9192,BBC One Wales,
9193,CBBC,
9194,CBBC,
9195,BBC One,
9196,RTÉ ONE,
9197,BBC Two,
9198,REELZ,
9199,BET,
9200,Syndication,
9201,Syndication,
9202,A&E,
9203,Channel 4,
9204,BBC Two,
9205,ITV,
9206,NBC,
9207,BET,
9208,National Geographic WILD,
9209,Outdoor Channel,
9210,Outdoor Channel,
9211,Outdoor Channel,
9212,Outdoor Channel,
9213,NBC,
9214,NBC,
9215,ESPN2,
9216,Outdoor Channel,
9217,Travel Channel,
9218,ABC,
9219,ITV,
9220,Channel 5,
9221,Das Erste,
9222,ITV,
9223,BBC One,
9224,Channel 5,
9225,A&E,
9226,Seven Network,
9227,Crime & Investigation,
9228,Null,
9229,OUTtv,
9231,7mate,
9232,Animax,
9233,Network 10,
9234,ABC,
9235,Null,
9236,Las Estrellas,
9237,insp,
9238,Animax,
9239,TV Tokyo,
9240,France 3,
9241,НТВ,
9242,СТС,
9243,Cartoon Network,
9244,MBS,
9245,Null,
9246,TLC,
9247,truTV,
9248,BBC One,
9249,Syndication,
9250,E!,
9251,CBBC,
9252,A&E,
9253,Cartoon Network,
9254,The CW,
9255,NBC Universo,
9256,Lifetime,
9257,AT-X,
9258,ITV,
9261,AMC,
9262,CBBC,
9263,Discovery Channel,
9264,Sundance TV,
9265,BBC Two,
9266,Quest,
9267,BBC One,
9268,CBS Reality,
9269,Quest,
9270,Quest,
9271,BBC Two,
9272,Null,
9273,BBC One,
9274,RTVE,
9276,NBC,
9277,Travel Channel,
9278,FOX News Channel,
9279,MotorTrend,
9280,PBS,
9281,Golf Channel,
9282,MSNBC,
9284,NBC,
9285,Syfy,
9286,MSNBC,
9287,CNN,
9288,CNN,3.0
9290,BBC One,
9291,BBC Two,
9292,FOX News Channel,
9293,NHK,
9294,AT-X,
9295,MBS,5.8
9296,Null,
9297,Null,7.5
9298,BBC Two,
9299,TVA,
9300,Fuji TV,
9301,НТВ,
9302,Style TV,
9303,MTV,
9304,Lifetime,
9305,Showtime,
9306,A&E,
9307,YTV,
9308,VH1,
9309,NPO 1,
9310,HLN,
9311,MSNBC,6.0
9312,MSNBC,
9314,Fox Sports 1,
9315,The CW,7.1
9316,ITV,
9317,BBC One,
9318,BBC One,
9319,BBC One,
9320,BBC One,
9321,Lifetime,
9322,Yesterday,
9323,Channel 4,
9324,Sky Arts,
9325,Sky Arts,
9326,Showtime,
9327,MBC Every1,
9328,Sky 1,
9329,National Geographic Channel,7.8
9330,NPO 3,
9331,"fyi,",
9332,CNN,
9334,Россия 1,
9335,Россия 1,
9336,Sky Arts,
9337,Sky History2,
9338,Sky Arts,
9339,NHK,
9340,Discovery Channel,
9341,TLC,
9342,ABC,7.0
9343,E!,
9344,E!,
9345,BET,
9346,Oprah Winfrey Network,
9347,nick@nite,
9348,NBC,
9349,Comedy Central,
9350,PBS,
9351,Bravo,
9352,MTV2,
9353,History,
9354,Bravo,
9355,London Live,
9356,London Live,
9357,London Live,
9358,BBC Alba,
9359,ESPN2,
9360,Golf Channel,
9361,SBS 6,
9362,Golf Channel,
9363,NBC,
9364,CMT,
9365,National Geographic Channel,
9366,Nine Network,
9367,ESPNU,
9368,Bloomberg TV,
9369,London Live,
9370,London Live,
9371,London Live,
9372,London Live,
9373,London Live,
9374,London Live,
9375,London Live,
9376,London Live,
9377,BBC Alba,
9378,BBC Alba,
9379,BBC Alba,
9380,BBC Alba,
9381,BBC Alba,
9382,BBC Alba,
9383,BBC Alba,
9384,BBC Alba,
9385,BBC Alba,
9386,BBC Alba,
9387,BBC Alba,
9388,BBC Alba,
9389,BBC Alba,
9390,MTV,
9392,Tokyo MX,
9393,truTV,7.1
9394,TNT,
9396,Fuji TV,
9397,Travel Channel,
9398,TV3,
9399,ITV,
9400,ITV,
9401,Nick Jr.,
9402,ITV,
9403,TV Kanagawa,
9404,NPO 3,
9405,Syndication,
9406,TBS,
9408,Discovery Channel,
9409,TV Tokyo,7.5
9410,History,7.9
9411,BBC Three,
9412,Null,7.2
9413,YTV,
9414,CBS Sports Network,
9415,National Geographic Channel,
9416,BBC Two,
9417,Nickelodeon,
9418,Lifetime,
9419,Lifetime,
9420,Lifetime,
9421,VH1,
9422,BBC America,
9423,CMT,
9424,KBS1,
9425,KBS2,
9426,KBS2,8.8
9428,MBC,
9433,Sky Witness,
9434,MBC,7.0
9437,MBC,
9438,SBS,
9439,SBS,
9440,tvN,8.5
9441,SBS,
9443,jTBC,7.0
9444,tvN,8.4
9445,ITV,
9446,Showcase TV,
9447,Nine Network,
9448,NPO 3,
9449,UPN,
9450,NBC,
9451,TVA,
9452,Channel 5,
9453,BBC One,
9455,Showcase TV,
9456,Forces TV,
9458,Forces TV,
9459,Showcase TV,
9460,Showcase TV,
9461,Showcase TV,
9462,Showcase TV,
9463,Showcase TV,
9464,Showcase TV,
9465,Showcase TV,
9466,Showcase TV,
9467,Showcase TV,
9468,Showcase TV,
9470,Frontrunner,
9471,NBCSN,
9472,CBS,
9473,CNN,1.0
9474,ABC,
9475,Syndication,
9476,MBS,
9477,BBC One,
9478,СТБ,
9479,Первый канал,
9480,Первый канал,
9481,YTV,
9482,History,
9483,PBS,
9484,Channel 5,
9485,Channel 5,
9486,ITV,
9487,TVP1,
9488,TVP1,
9489,TVP1,
9490,BBC One,
9491,ABC,
9492,History,
9493,ESPN2,
9494,Pop,
9495,NBCSN,
9496,Network 10,
9497,Nine Network,
9498,Nine Network,
9499,Seven Network,
9500,CBeebies,
9501,ITV,
9502,Channel 5,
9503,ESPN,
9504,HGTV,
9505,NBCSN,
9506,E!,
9507,Food Network,
9508,AXS TV,
9509,ITV,
9510,BBC Two,
9511,VIER,
9512,Syndication,
9513,ITV,
9514,BBC One,
9515,Discovery Channel,
9516,Yle TV2,
9517,Discovery Channel,
9518,True4U,
9519,ABC,
9520,Network 10,
9521,Nine Network,
9522,Nine Network,
9523,REELZ,
9524,BBC One,
9525,Network 10,
9526,Seven Network,8.0
9527,ABC,
9528,NBCSN,
9529,NBCSN,
9530,ESPN,
9531,E!,
9532,CMT,
9533,CBS Sports Network,
9534,BBC Two,
9535,Syndication,
9536,CBS,
9537,ITV,
9538,FOX,
9539,NBC,
9540,TV Asahi,
9541,BBC One,
9542,Rede Globo,
9543,Science,
9544,National Geographic Channel,
9545,NTV,
9546,YTV,5.7
9547,BBC Two,
9548,ESPN2,
9549,TV One,
9550,BBC One,
9551,CBeebies,
9552,Nine Network,
9553,National Geographic Channel,
9554,National Geographic WILD,
9555,Food Network,
9556,ITV,
9557,BBC One,
9558,ITV,
9559,BBC One,
9560,ITV,
9561,BBC One,
9562,BBC One,
9563,Food Network,5.8
9564,NBC,
9565,Discovery Channel,
9566,ESPNEWS,
9567,ESPN2,
9568,Null,8.7
9569,ITV,
9570,BBC One,
9571,Че (Перец) (ДТВ),
9572,ITV,
9573,Null,7.0
9574,Channel 5,
9575,Null,
9576,Channel 3,
9577,Bloomberg TV,
9578,Investigation Discovery,
9579,Седьмой канал,
9580,ITV,
9581,Null,
9582,BBC One,
9584,Showtime,
9585,Syfy,
9586,Discovery Channel,
9587,Discovery Channel,
9588,FreeForm,
9589,TLC,
9590,Null,
9591,ITV,
9592,A&E,
9593,Cartoon Network,
9594,TBS,
9596,TLC,
9597,National Geographic Channel,
9598,BBC Three,
9599,TV One,
9601,Biography Channel,
9602,Disney Channel,
9603,BBC Two,
9604,MTV,
9605,CMT,
9606,TVNZ 1,
9607,BBC One,7.8
9608,truTV,
9609,CBBC,
9610,MTV,
9611,SBS,
9612,CBS,
9613,Seven Network,
9614,TVNZ 2,
9615,TV Land,
9616,Network 10,
9617,ITV,
9618,Travel Channel,
9620,History,
9621,ITV,
9622,BBC One,
9623,CBS,
9624,FOX,
9625,Bravo,
9626,TLC,
9627,Null,
9628,NBC,
9629,ITV2,
9630,BBC Two,
9631,ABC,
9632,NBC,
9633,Fuji TV,
9635,ITV,
9636,Syndication,
9637,Channel 4,
9638,Paramount Network,
9639,Channel 4,
9640,Матч ТВ,
9642,Oxygen,
9648,Syfy,
9649,TLC,
9650,Sky 1,
9651,Bravo,
9652,Sky Atlantic,
9653,Cartoon Network,
9654,E!,
9655,The CW,
9656,The CW,
9657,FXX,
9658,PBS,
9659,ABC,
9660,CBS,
9661,E!,
9662,Al Jazeera America,
9663,Al Jazeera America,
9664,Rede Globo,
9665,Univision,
9666,Univision,
9667,RTL2,
9668,Las Estrellas,
9669,Fuji TV,
9670,Al Jazeera America,
9671,HBO,
9672,Polsat,
9673,Polsat,
9674,CTV,
9675,Travel Channel,
9676,Bravo,
9677,Food Network,
9678,Discovery Channel,
9679,BBC Two,
9680,HGTV,
9681,BBC One,
9682,BBC Two,
9683,Showtime,
9684,CBS,
9685,RTL5,
9686,ESPN2,
9687,NBCSN,
9688,Spektrum,
9689,Spektrum,
9690,Spektrum,
9691,WOWOW,
9693,Null,7.2
9695,ITV,
9696,BBC One,
9697,Bloomberg TV,
9698,NBC,
9699,NBC,
9700,CBS,
9701,FOX,
9702,CBS,
9703,Disney Channel,
9704,Cartoon Network,
9705,Disney Channel,
9706,TVN,
9707,Disney Channel,
9708,FOX,
9709,NBC,
9710,Syndication,
9711,NBC,
9713,Discovery Channel,
9714,TVN,
9715,ITV,
9716,Lifetime,
9717,E!,5.8
9718,Lifetime,
9719,We tv,
9720,We tv,
9721,СТС,
9722,TV Tokyo,
9723,BBC Two,
9724,BBC One,
9725,BBC One,
9726,BBC One,
9727,Channel 4,
9728,BBC One,
9729,Oxygen,
9730,Travel Channel,
9731,BBC One,
9732,AMC,
9733,Cartoon Network,7.0
9734,National Geographic Channel,
9735,BBC One,
9736,E!,
9737,Cartoon Network,
9738,TV Tokyo,
9739,The CW,
9740,Fuji TV,
9741,NBC,
9742,MTV,
9743,TVN,
9744,Channel 4,
9745,Slice,
9746,ABC,
9747,Tokyo MX,7.1
9748,BBC One,
9749,SBS,
9750,Network 10,
9751,Three,
9752,Network 10,
9753,SBS,
9754,Seven Network,
9755,City,
9756,ITV,
9757,Nine Network,
9758,Network 10,
9759,FOX Comedy,
9760,Fox Sports 1,
9761,Nine Network,
9762,Channel 5,
9763,Россия 1,
9764,LifeStyle,
9765,HISTORY,
9766,LifeStyle Food,
9767,Crime + Investigation,
9769,BBC One,
9770,BBC One,7.5
9771,Oxygen,
9772,HBO,6.8
9773,BBC One,
9774,National Geographic Channel,
9777,BBC One,
9778,BBC One,
9779,BBC One,
9780,VH1,
9781,BBC One,
9782,BBC One,
9783,BBC One,
9784,CBC,
9785,Nine Network,
9786,Network 10,
9787,LifeStyle,
9788,Network 10,
9789,BBC One,
9790,Crime + Investigation,
9791,Nine Network,
9792,Network 10,
9793,Channel 4,
9794,National Geographic Channel,
9795,History,
9796,NBC,4.0
9797,Travel Channel,
9798,TV One,
9800,ABC,
9801,ITV,
9802,Toon Disney,
9803,Disney Channel,6.8
9804,CBS,
9805,FOX,
9806,The WB,
9807,Syndication,
9808,Syndication,
9809,Syndication,
9810,AMC,6.4
9814,Discovery Channel,7.4
9815,BBC Two,7.6
9816,ITV,7.8
9817,BBC Two,8.0
9818,ITV,
9819,ITV,7.9
9820,ITV,
9821,Channel 4,
9822,ITV,7.0
9823,ITV,8.1
9824,ITV,
9825,ITV2,
9826,ITV,7.4
9827,ITV,8.3
9828,ITV,
9829,CBS,
9830,CBS,
9831,RTL2,
9832,Animal Planet,
9833,Al Jazeera America,
9834,Al Jazeera America,
9835,HBO,
9836,Crime + Investigation,
9837,Channel 4,8.7
9838,Syfy,
9839,Network 10,
9840,ITV,
9841,SBS,
9842,Travel Channel,
9843,Channel 4,
9844,National Geographic Channel,
9845,Channel 4,
9846,ABC,
9847,LifeStyle,
9848,Channel 4,
9849,National Geographic Channel,
9850,Channel 4,
9851,ABC,
9852,Channel 4,
9853,Channel 4,
9854,Channel 4,
9855,Seven Network,
9856,Channel 4,
9857,City,
9858,Slice,
9859,CTV,
9860,Food Network,
9861,Discovery Channel,
9862,Adult Swim,
9863,HGTV,
9864,Channel 4,
9866,Channel 4,
9867,Channel 4,
9868,Channel 4,
9869,Global,
9870,CBC,
9871,Food Network,
9872,PBS,
9873,Al Jazeera America,
9874,TVN,
9875,BBC One,
9876,ABC ME,
9877,Al Jazeera America,
9878,Null,
9879,ABC ME,
9880,ABC,
9881,ABC,
9882,Al Jazeera America,
9883,ESPN,
9884,ESPNU,
9885,ABC ME,
9886,7TWO,
9887,Null,
9888,Null,
9889,10 Bold,
9890,Network 10,
9891,ABC,
9892,10 Peach,
9893,C31,
9894,Three,
9895,TVNZ 2,
9896,ABC,
9897,NPO 1,
9898,Channel 4,
9899,CBS,
9900,TV Asahi,
9901,ITV,7.9
9902,Nine Network,
9903,Showcase,
9904,Seven Network,
9905,ABC,
9906,Binge,
9907,ABC,
9908,Movie Extra,
9909,TLC,
9910,CBS,
9911,REELZ,
9912,Lifetime,
9913,Syndication,
9914,Syndication,
9915,CBS,
9916,TCM,
9917,G4,
9918,USA Network,
9919,ABC,
9920,Toon Disney,
9921,Las Estrellas,
9922,ABC,
9923,MTV,
9924,CNBC,
9925,PBS,
9926,CBS Sports Network,
9927,TV Tokyo,
9928,Quest,
9929,BBC One,
9930,TV Asahi,
9931,Animal Planet,
9932,CTV Sci-Fi Channel,
9933,Nine Network,
9934,ABC ME,
9935,TVN,
9936,ABC,
9937,TVNZ 1,
9938,Network 10,
9939,Three,
9940,Seven Network,
9941,Матч ТВ,
9942,Null,
9943,NBC,
9944,BBC One,
9945,BBC One,
9946,BBC One,
9947,BBC One,
9948,BBC One,
9950,Teletoon,
9951,MSNBC,
9952,CBS,
9953,CNN,
9954,CNN,
9955,FOX News Channel,
9956,MSNBC,
9957,CBS,
9958,CBS,
9959,CBS,
9960,MSNBC,
9961,CNN,
9962,CNN,
9963,CNN,
9965,FOX News Channel,
9966,FOX News Channel,
9967,FOX News Channel,
9968,FOX News Channel,
9969,FOX News Channel,
9970,Fox Business Network,
9971,CBS Sports Network,
9972,CBS Sports Network,
9973,CBS,
9974,FX,
9975,BBC One,
9976,Syndication,
9977,CBS,7.8
9979,CBS,
9980,BBC One,
9981,BBC One,
9982,VTM,
9983,BBC One,
9986,BBC Two,
9987,BBC Two,
9988,BBC Two,8.4
9989,BBC Four,
9990,BBC Two,
9991,BBC Red Button 1,
9992,FOX,5.9
9993,TNT,8.0
9994,ABC,
9995,BBC Two,
9996,BBC Two,
9997,BBC Two,
9998,BBC Two,
9999,VTM,
10000,BBC Two,
10001,BBC Two,
10002,REELZ,
10003,Null,
10004,BBC One,
10005,BBC One,
10006,Cartoon Network,
10007,Disney Channel,7.8
10008,A&E,
10009,ABC,
10010,Oxygen,
10011,FOX,
10012,ABC,
10013,NBC,
10014,VH1,
10015,A&E,
10016,Discovery Channel,
10017,BBC Two,
10018,TVP2,
10019,E!,
10020,TBS,
10021,Discovery Channel,
10022,NPO 1,
10023,CBS,
10024,Lifetime Movies,
10026,ABC,
10027,NBC,
10029,Discovery Channel,8.4
10030,TLC,
10031,truTV,
10032,truTV,
10033,BBC Two,
10034,BBC Two,
10035,Paramount Network,
10036,Bravo,
10037,Lifetime,
10038,Null,5.9
10039,PBS,
10040,Bravo,5.1
10041,The CW,
10042,FOX,
10043,NBC,
10044,USA Network,
10045,Ovation,
10046,Epix,
10047,ABC,
10048,ITV,
10049,BBC Two,
10050,HBO,
10051,NBC,
10052,CBS,
10053,CBS,
10054,NBC,
10055,GMM25,
10056,Null,
10057,SBS,
10058,Fox Reality Channel,
10059,FOX,
10060,Null,6.3
10061,Showtime,6.2
10062,Bravo,
10063,Oprah Winfrey Network,
10064,Epix,
10065,TNT,
10066,CBS,
10067,Pick,
10068,TVN,
10069,Fox Sports 1,
10070,CBS,
10071,Новий Канал,
10072,NBC,
10073,РЕН ТВ,
10074,USA Network,
10075,FOX News Channel,
10076,TV Tokyo,
10077,AT-X,
10079,ABC,7.1
10080,BBC Two,
10081,BBC Two,
10082,BBC Two,
10083,BBC Two,
10084,BBC Two,
10085,TVN,
10086,BBC Two,
10087,BBC Two,
10088,TVP1,
10089,Comedy Central,
10090,MTV,
10091,BET,
10092,CBS Sports Network,
10093,FOX News Channel,
10094,ESPN2,
10095,HGTV,
10096,MSNBC,
10097,ITV,
10098,ESPNU,
10099,KBS2,
10101,Oprah Winfrey Network,
10102,FOX,
10104,Cartoon Network,
10105,Первый канал,
10106,TV Asahi,
10108,TVP1,
10109,BBC Two,
10110,ITV Be,
10111,Channel 5,
10112,ABC,
10113,BBC One,
10114,Sky Sports News,
10115,VH1,
10116,Logo TV,
10117,FOX,
10118,Disney XD,
10119,één,
10120,NBCSN,
10121,NBCSN,
10122,Outdoor Channel,
10123,France 3,
10124,NBC,
10125,NBCSN,
10126,ESPNU,
10127,Pursuit Channel,
10128,CBS Sports Network,
10129,AHC,
10130,NBCSN,
10131,ITV2,
10132,BBC Three,
10133,BBC One,
10134,BBC One,
10135,BBC One,
10136,BBC One,
10137,BBC Two,
10138,BBC Four,
10140,BBC Four,
10141,BBC Four,
10142,BBC One,6.3
10143,Universal HD,
10144,ITV,
10145,ITV,
10146,ITV,
10147,ITV,
10148,ITV,
10149,ITV,
10150,ITV,
10151,ITV,
10152,ITV,
10153,ITV,
10154,ITV,
10155,ITV,
10156,BBC Two,
10157,RTL5,
10158,ITV,
10159,ITV,
10160,TVN,
10161,ITV,
10162,TVP2,
10163,truTV,
10164,ITV,
10165,ITV,
10166,ITV,
10169,Disney Channel,
10170,Discovery Channel,
10171,NTV,
10172,ABC,
10173,CBS,
10174,ITV,
10175,CBS,
10176,NBC,
10177,ESPN2,
10178,ESPNU,
10179,ESPN,
10180,Fox Business Network,
10181,Fox Business Network,
10182,Fox Business Network,
10183,FOX News Channel,
10184,Fox Business Network,
10185,Fox Business Network,
10186,ESPN2,
10187,ESPN,
10188,ABC,
10189,ESPN,
10190,CBS Sports Network,
10191,ESPN,
10192,ESPN,
10193,ESPN,
10194,ESPN,
10195,ESPN,
10196,ESPN,
10197,ITV,
10198,ITV4,
10199,VTM,
10200,Channel 4,
10201,één,
10202,Channel 4,
10203,één,
10206,Channel 4,
10207,VIER,
10209,Channel 4,
10210,Channel 4,
10211,Channel 4,
10212,Channel 4,
10213,TV Tokyo,
10214,VIER,
10215,Disney Junior,
10216,VIER,
10217,Nickelodeon,
10218,BOUNCE TV,
10219,PBS,
10220,Syndication,
10221,Create,
10222,DIY Network,
10223,Investigation Discovery,
10224,BBC Three,
10225,Investigation Discovery,7.8
10226,CNN,
10227,VH1,
10228,ION Television,
10229,TV One,
10230,Discovery Channel,
10231,DIY Network,
10232,DIY Network,
10233,DIY Network,
10234,DIY Network,
10235,DIY Network,
10236,TV Tokyo,
10237,BBC Two,
10238,Nine Network,
10239,NBC,
10240,CBS,
10241,Первый канал,
10242,ITV,
10243,Channel 4,
10244,Channel 4,
10245,Channel 4,
10247,Channel 4,
10248,Channel 4,
10249,Channel 4,
10250,Channel 4,
10251,Channel 4,
10252,Channel 4,
10253,Channel 4,
10254,Channel 4,
10255,E4,
10256,More4,
10257,Channel 4,
10258,5Select,
10260,HGTV,
10261,HGTV,
10262,HGTV,
10263,Syndication,
10264,DIY Network,
10265,VH1 Classic,
10266,VH1 Classic,
10267,NFL Network,
10268,ESPN,
10269,ESPN,
10270,W Network,
10271,HGTV,
10272,Palladia,
10273,W Network,
10274,W Network,
10275,ESPN2,
10276,Discovery Life,
10277,Discovery Channel,
10278,Quest,
10279,Discovery Channel,
10280,Destination America,
10281,Channel 4,
10282,één,
10283,CBC,
10284,ТВ Центр,
10285,ТНТ,
10286,НТВ,
10287,BBC One,
10290,France 4,
10291,Fuji TV,
10292,NTV,
10293,E!,
10294,Syfy,
10295,Syfy,
10296,NBC,
10297,CBS,
10298,NBC,
10299,ABC,
10300,The CW,
10301,FOX,
10302,BBC One,
10303,BBC One,
10304,Tokyo MX,
10305,Fuji TV,
10306,Nine Network,
10307,Network 10,
10308,KBS2,
10309,BBC Three,
10310,RTL Klub,
10312,ITV,
10313,TVP1,
10314,BBC One,
10315,ITV,
10316,ITV,
10317,BBC One,
10318,VIER,
10319,VIER,
10320,VIER,
10321,Channel 5,
10322,Channel 5,
10323,Channel 5,
10324,Channel 5,
10325,Channel 5,
10326,Channel 5,
10327,Channel 5,
10328,Channel 5,
10329,Channel 5,
10330,Channel 5,
10331,Channel 5,
10332,Channel 5,
10333,Channel 5,
10334,Channel 5,
10335,Channel 5,
10336,Channel 5,
10337,Channel 5,
10338,Channel 5,
10339,Channel 5,
10340,Channel 5,
10341,5Spike,
10342,5STAR,
10343,Nick Jr.,
10344,VTM,
10345,VTM,
10346,VTM,
10347,VTM,
10348,VTM,
10349,VTM,
10350,VTM,
10351,REELZ,
10352,Disney XD,
10353,ESPN,
10354,TBN,
10355,World,
